Probe Time,Probe 0,Probe 1,Probe 2,Probe 3,Probe 4
0.271,92.579,90.2712,89.8198,42.2605,21.801
0.2715,95.9967,92.5218,90.0415,42.6113,23.0415
0.272,93.1482,90.2383,87.5806,42.5497,19.839
0.2725,98.9187,96.0432,94.5167,47.2778,22.9018
0.273,94.9662,91.7025,88.5777,40.3297,23.9933
0.2735,92.6948,90.5776,85.8164,40.7979,29.3186
0.274,83.9865,82.3385,77.4584,31.8922,17.8674
0.2745,87.6565,85.3866,77.8058,36.4373,19.6601
0.275,88.4892,86.9904,79.4478,40.3452,22.637
0.2755,94.1815,92.4994,84.0927,43.226,25.5218
0.276,88.8655,87.6335,81.1173,40.0347,23.5172
0.2765,95.4481,93.2894,87.7491,43.6087,26.4288
0.277,88.6781,87.0789,83.829,38.5234,23.5845
0.2775,97.0274,95.1609,88.7133,42.7418,25.4426
0.278,87.6275,86.3544,81.6986,39.793,25.6376
0.2785,88.2886,85.5187,79.1119,40.0198,28.0347
0.279,86.3537,84.2491,79.9483,38.6828,27.6607
0.2795,85.2327,82.3806,76.0355,34.2938,23.4807
0.28,87.7081,85.8655,79.1751,37.0312,24.6439
0.2805,92.795,90.2303,82.2922,40.8243,27.5257
0.281,96.5012,93.9802,82.1241,40.3841,26.7125
0.2815,94.5129,91.9848,83.5069,40.4144,26.9789
0.282,132.172,130.118,105.687,48.6581,30.0519
0.2825,62.7329,58.6545,71.6357,32.0687,20.867
0.283,44.1182,39.9081,49.8304,28.4293,22.2167
0.2835,70.1387,66.3314,62.2921,37.0525,24.5247
0.284,80.3087,77.253,71.9864,40.3513,26.627
0.2845,81.5684,79.0999,78.5138,40.7402,26.7514
0.285,81.3694,78.8888,83.1555,39.6369,26.1231
0.2855,74.3102,72.5002,68.8441,34.1387,20.1308
0.286,79.9221,78.3909,73.929,37.8813,22.2799
0.2865,76.6303,75.9784,71.1675,36.6087,20.7674
0.287,74.631,73.4791,65.6678,32.9773,18.7258
0.2875,74.4653,73.3366,65.5024,33.1533,18.394
0.288,76.3183,75.128,66.888,34.1583,18.7092
0.2885,79.7165,78.3202,68.4045,35.8584,19.4978
0.289,80.727,79.7841,69.4368,36.1557,19.5714
0.2895,79.9852,78.3392,67.4856,33.6265,18.9116
0.29,74.6381,72.9664,61.9277,31.559,17.7543
0.2905,76.9801,75.5877,61.7989,34.1886,18.5265
0.291,83.1468,81.4057,65.3416,37.7997,20.4299
0.2915,79.7658,77.9291,61.3334,32.866,17.0834
0.292,76.0946,74.1877,57.2238,28.6673,14.269
0.2925,69.3889,67.2787,49.7689,21.2017,11.6924
0.293,76.174,74.6781,55.9561,25.1668,11.8709
0.2935,82.3644,80.5529,58.7798,28.001,13.475
0.294,77.4928,74.5711,58.3767,28.5054,13.3987
0.2945,73.3139,70.4214,55.1916,28.3954,12.1337
0.295,78.4457,75.4087,59.0156,29.3702,12.6209
0.2955,81.3435,78.9074,64.3692,30.5378,12.347
0.296,78.7846,76.6581,63.0955,28.9296,11.2798
0.2965,76.853,74.234,64.4431,27.6067,10.6825
0.297,77.3798,75.1868,63.9674,27.5072,9.71362
0.2975,76.8842,75.7576,61.9371,30.7434,9.76898
0.298,84.3915,81.9719,66.6028,37.0106,9.91931
0.2985,72.9722,71.4769,56.3673,28.4722,9.24115
0.299,59.502,58.0325,47.6437,19.5601,9.01648
0.2995,59.0621,57.6064,47.7574,18.778,8.9135
0.3,62.9611,61.993,52.5895,21.8874,9.355
0.3005,68.2572,66.9733,56.2671,25.1109,9.52606
0.301,69.5153,68.7134,57.3287,25.4044,9.25787
0.3015,71.7621,70.9518,58.6825,25.9144,9.4308
0.302,73.3741,72.2317,58.468,27.0332,9.87354
0.3025,74.0101,72.7577,58.2044,27.4367,9.92566
0.303,74.0522,72.3163,59.7997,26.8307,9.49049
0.3035,72.1524,70.1972,59.0852,27.0456,9.96218
0.304,74.1625,71.6321,61.3837,28.2422,10.5244
0.3045,78.5245,76.1127,65.598,28.0761,10.7999
0.305,93.2754,90.7964,78.0095,28.2098,10.4423
0.3055,98.9981,97.4751,83.889,26.1714,10.6547
0.306,105.507,103.67,87.8741,29.7913,9.73571
0.3065,72.1887,70.5159,65.4898,33.7508,10.6594
0.307,62.972,60.638,51.7724,26.961,10.0358
0.3075,71.6158,70.781,62.199,29.2842,11.8941
0.308,69.2623,69.453,59.9548,11.6874,10.3127
0.3085,95.3247,96.227,72.6662,19.692,10.4349
0.309,203.717,211.727,145.646,21.5478,9.88334
0.3095,60.8041,59.1741,53.2164,25.9092,9.86343
0.31,-40.5539,-47.4141,-8.82209,22.125,8.9639
0.3105,26.6452,23.2178,28.4264,26.8114,10.4339
0.311,44.243,43.3109,40.1675,23.9132,10.6837
0.3115,59.5448,59.7783,49.1142,27.8864,10.269
0.312,59.7033,58.554,43.8659,26.1093,10.1292
0.3125,59.0328,58.3365,44.254,27.0049,9.53501
0.313,53.9827,51.951,37.5446,22.611,9.30538
0.3135,49.3216,47.8661,34.1515,20.1376,8.95511
0.314,56.6974,54.0987,40.1065,22.9505,9.24917
0.3145,55.8456,53.2207,38.5644,23.0196,8.95769
0.315,56.1671,54.2166,40.555,23.9651,8.54359
0.3155,56.9593,54.8461,41.0767,23.0704,8.73875
0.316,57.0347,55.0771,41.2527,22.054,8.42298
0.3165,61.6018,59.3834,47.1211,22.8749,8.35556
0.317,58.7101,56.8947,44.0999,21.1439,8.00639
0.3175,58.2352,55.5601,42.849,18.9652,7.50935
0.318,57.4938,55.8517,43.5356,21.8035,8.0422
0.3185,55.8278,53.4821,40.3464,19.6965,7.28786
0.319,58.7915,56.704,44.8925,24.1791,7.68842
0.3195,62.2943,60.6166,47.9642,22.7495,7.29372
0.32,52.9485,50.633,40.0904,18.7527,7.06888
0.3205,65.0023,63.2404,50.0235,21.4117,7.54362
0.321,54.8671,52.5388,43.2323,19.1289,7.1713
0.3215,56.1337,54.0942,44.4296,18.6682,7.14654
0.322,55.38,53.5498,46.6091,18.6947,6.90643
0.3225,61.5074,59.2172,49.2642,20.0176,7.05005
0.323,59.6206,57.9257,45.9216,18.371,6.81792
0.3235,62.9969,60.3923,45.741,20.0605,7.07778
0.324,67.6729,65.364,48.4075,21.8691,7.00626
0.3245,60.1527,58.1687,38.6172,15.7836,7.09053
0.325,66.0366,63.4206,41.7864,17.0488,7.39734
0.3255,70.319,67.611,44.0352,18.4252,7.49947
0.326,67.049,63.7994,39.3383,16.6328,7.05444
0.3265,64.0847,60.9661,37.0428,15.5024,7.07223
0.327,63.2182,59.5421,35.7616,14.9801,7.44774
0.3275,63.2154,59.2195,37.5864,15.715,8.00812
0.328,62.1846,58.348,37.6017,13.8763,6.85656
0.3285,61.146,56.8042,36.0374,13.7779,7.3605
0.329,61.1017,56.7437,36.9343,14.1256,7.48977
0.3295,60.2621,56.0141,36.201,13.7562,7.20891
0.33,61.2785,57.5149,39.2794,14.3562,7.24289
0.3305,59.9541,56.3085,38.8105,13.659,7.33318
0.331,56.0172,53.3839,37.6877,12.9199,7.31788
0.3315,54.4565,51.6939,36.4204,12.1685,7.31808
0.332,52.7728,50.6368,36.4089,12.5849,7.69933
0.3325,52.6922,50.2829,38.4543,13.1152,7.34369
0.333,64.8226,62.4269,61.2294,12.7125,7.33709
0.3335,48.3884,46.4943,33.3397,16.5904,7.64633
0.334,47.4066,45.5974,29.5197,15.9955,7.42522
0.3345,43.8,41.9221,28.9808,12.3715,7.70309
0.335,45.0254,43.5893,32.3398,12.8201,7.33989
0.3355,49.6869,47.8177,37.7291,14.2965,7.19332
0.336,47.1936,45.1263,35.4384,12.6607,7.28433
0.3365,45.8598,43.8698,34.3563,11.8073,7.30741
0.337,45.4459,43.6484,35.2269,12.0114,6.83567
0.3375,48.8922,46.6964,37.79,12.2542,7.04159
0.338,49.1091,47.3395,39.4384,12.3888,7.0606
0.3385,49.1653,47.2023,40.0913,12.2931,6.75602
0.339,50.4407,48.3798,39.945,13.0033,7.14014
0.3395,47.8776,45.9134,36.8893,12.9329,6.81325
0.34,48.6182,46.4329,36.9201,12.8232,6.75756
0.3405,46.1963,44.8379,36.7408,12.5377,6.57639
0.341,52.9957,50.7019,43.0194,12.5192,6.65928
0.3415,61.1874,59.235,56.9645,12.4027,6.44706
0.342,78.1891,76.4588,89.0674,12.8823,6.39033
0.3425,89.8627,88.4651,106.423,13.9001,6.35509
0.343,45.3293,43.2138,29.3411,15.7677,6.26822
0.3435,21.0694,18.8671,-6.98361,13.3169,6.07777
0.344,30.8374,28.3119,12.9242,11.606,6.07349
0.3445,47.2556,45.1966,37.0849,10.788,5.7927
0.345,195.413,194.208,289.665,4.4001,6.12663
0.3455,39.9391,39.7264,17.1289,30.5432,6.28447
0.346,-54.338,-57.4327,-132.456,19.5597,5.56609
0.3465,8.24163,5.19713,-9.69797,11.7673,5.2682
0.347,31.0317,28.7667,18.1828,7.80867,5.51427
0.3475,35.5442,34.1625,21.1896,7.67269,5.47143
0.348,44.0446,42.6424,29.4253,8.33959,5.54396
0.3485,41.0477,40.017,29.1618,8.47149,5.26863
0.349,40.1261,38.6485,26.5841,9.50712,5.3715
0.3495,45.9809,44.0491,34.2167,10.254,5.25657
0.35,50.1301,48.7841,40.0897,10.8869,5.21652
0.3505,62.6666,61.8343,50.9547,11.1864,5.0941
0.351,164.621,169.25,135.242,10.6741,4.25169
0.3515,101.582,102.651,83.4016,6.83405,4.72495
0.352,-101.608,-108.777,-82.2639,11.7733,4.84139
0.3525,-24.3718,-28.0573,-21.3932,17.1584,4.25155
0.353,26.5112,24.2265,30.7179,17.2938,6.97103
0.3535,125.103,128.428,201.579,15.0216,4.86451
0.354,132.455,137.345,191.295,25.8609,5.56078
0.3545,-71.9378,-72.7734,-146.801,28.2149,4.86241
0.355,-58.094,-61.8816,-94.7016,16.8551,4.17772
0.3555,6.77253,3.8081,-4.85786,7.48914,5.21191
0.356,13.7265,12.0708,-4.72197,7.57029,5.46982
0.3565,26.2404,23.7348,10.7739,7.36947,5.5816
0.357,23.5763,21.2774,12.7114,6.87732,5.3575
0.3575,23.1064,21.6537,15.3711,7.6664,5.42589
0.358,16.538,14.4203,12.0338,8.09807,5.17713
0.3585,20.7506,19.0343,16.9832,8.93027,5.18445
0.359,24.0557,22.5877,19.489,9.19701,4.97266
0.3595,25.6528,25.3225,19.6085,9.21088,4.658
0.36,24.5233,22.4498,21.0561,9.58912,4.58887
0.3605,28.88,26.6518,22.7807,9.95528,4.60851
0.361,31.5507,29.6424,24.8126,10.3585,4.72423
0.3615,31.8732,30.0895,25.2722,10.2851,4.44242
0.362,34.5328,33.2743,27.5541,10.5966,4.58525
0.3625,37.142,35.7641,29.7077,10.7978,4.67547
0.363,38.3694,36.7,30.6127,10.8534,4.64914
0.3635,40.5481,38.546,31.5963,10.7887,4.43878
0.364,39.9518,38.9568,32.5101,10.8927,4.35016
0.3645,44.5778,42.6304,34.4869,11.0448,4.33994
0.365,47.8954,46.2557,37.173,11.2136,4.32364
0.3655,61.1955,59.163,45.4578,11.4646,4.35251
0.366,182.206,179.076,116.372,12.0426,4.40919
0.3665,125.485,122.511,84.4835,8.66438,4.32523
0.367,-86.758,-88.0033,-19.8677,8.07275,1.70936
0.3675,-30.9183,-33.1417,-25.7853,15.9948,3.38042
0.368,23.661,21.949,24.4224,15.9889,5.26812
0.3685,59.6108,56.7213,69.5955,14.3715,4.92407
0.369,48.1924,46.7866,53.5765,14.8197,4.27096
0.3695,31.4653,29.4016,22.4732,13.9424,3.94414
0.37,23.257,21.1698,8.36757,11.7907,3.80512
0.3705,20.8675,19.2777,8.27207,9.72009,3.77968
0.371,26.2293,24.3827,15.3403,8.90887,3.86508
0.3715,32.0545,29.8963,23.5022,8.67765,3.90686
0.372,44.05,41.8996,37.6305,8.42465,3.7821
0.3725,36.5967,35.4762,34.8458,8.28784,3.77476
0.373,40.1497,39.873,45.8053,10.156,3.69888
0.3735,30.8718,29.8998,27.0042,11.0511,3.82369
0.374,40.1511,39.7376,38.9064,9.59131,3.51662
0.3745,30.296,29.2965,20.0052,9.12677,3.63453
0.375,30.9715,29.8822,23.7948,7.82854,3.44859
0.3755,34.5034,33.4947,27.5943,7.65086,3.46275
0.376,43.9796,42.7089,36.5267,7.89065,3.47848
0.3765,43.0519,41.8549,37.176,8.21467,3.35594
0.377,44.7577,43.2292,40.1414,8.58421,3.22505
0.3775,88.2535,84.3775,74.3671,8.64648,3.07359
0.378,80.1072,75.7601,56.0396,8.07686,3.08314
0.3785,-46.4409,-45.3866,-43.2707,9.5922,2.56407
0.379,-25.3897,-25.2269,-25.2054,11.1665,2.70231
0.3795,16.3655,16.6938,17.6618,13.3455,3.74523
0.38,29.3617,28.8856,29.3217,12.3628,3.69692
0.3805,41.1726,40.0384,38.9593,11.1463,3.39413
0.381,57.9595,57.0238,58.7816,10.1962,3.07877
0.3815,55.1414,53.834,51.9548,9.89112,3.01528
0.382,-0.0978014,-1.55377,-15.6227,12.7927,2.86001
0.3825,8.96611,7.77521,0.666107,15.7049,2.74627
0.383,29.9208,28.7894,28.8497,14.8475,3.20657
0.3835,31.9954,31.0863,35.8608,14.2103,3.08904
0.384,40.6453,39.7768,57.4149,16.2612,2.88929
0.3845,54.1609,52.9686,90.5463,21.7586,2.64774
0.385,78.2985,78.4714,154.745,24.6197,2.50034
0.3855,122.636,123.581,255.982,29.3892,2.38436
0.386,55.3308,55.508,113.852,52.9616,2.35755
0.3865,-43.4863,-46.5258,-88.7775,46.3545,2.10397
0.387,-8.9628,-13.2042,-51.9263,22.3771,2.17879
0.3875,23.9744,21.0486,-19.7073,6.86735,2.6325
0.388,24.3011,22.1415,-9.79064,1.07235,2.9439
0.3885,24.3408,22.1499,-1.1845,0.644975,2.89717
0.389,22.5717,21.1974,4.73036,0.731571,2.91961
0.3895,26.6798,24.7663,11.6647,1.08531,2.82059
0.39,27.0753,25.7962,16.5213,1.67694,2.51161
0.3905,28.7583,27.3059,19.6192,2.47027,2.16925
0.391,27.9498,26.9846,19.1126,3.40989,2.18033
0.3915,29.5356,27.8038,16.9295,3.89389,2.35815
0.392,27.1056,26.1409,15.4317,3.24632,1.96144
0.3925,30.731,28.6892,17.2113,3.55611,2.39431
0.393,30.9045,29.4439,19.0476,3.56866,2.0703
0.3935,36.6811,34.8722,23.0564,4.06688,2.1991
0.394,37.2987,36.231,24.2331,3.34462,2.11104
0.3945,54.1353,52.6014,33.4316,3.77885,2.17522
0.395,51.9277,50.5438,32.415,3.62971,1.9754
0.3955,19.6161,19.5048,17.5827,3.42043,1.76929
0.396,30.1734,28.6714,22.9499,4.39279,1.99205
0.3965,31.058,30.2846,23.2839,4.82304,2.01504
0.397,40.3487,38.7407,27.3145,5.00735,1.96947
0.3975,38.6099,37.024,26.8121,4.67234,1.76785
0.398,39.5059,37.098,26.974,5.061,1.94456
0.3985,43.533,41.0975,31.2692,5.15568,1.90399
0.399,48.2343,45.8008,34.4071,5.37545,2.02375
0.3995,50.3934,48.4088,36.7396,5.43884,1.8951
0.4,49.3453,47.4981,34.856,5.96842,2.07851
0.4005,51.6146,50.2526,36.4114,5.83678,1.76098
0.401,67.986,66.5663,48.3201,6.06139,2.01056
0.4015,152.909,153.895,114.441,6.29912,1.86589
0.402,86.8524,85.7208,63.906,5.03186,1.87766
0.4025,-53.0417,-55.6642,-38.3435,5.58303,1.40694
0.403,-14.1511,-16.2413,-15.3134,8.13071,1.65682
0.4035,20.4907,18.246,13.8498,7.36374,2.26587
0.404,38.7875,37.5011,30.2198,5.52362,1.80832
0.4045,33.3568,32.1298,25.631,4.16127,1.40926
0.405,37.3192,36.0052,28.8268,3.9042,1.31478
0.4055,36.4613,34.9934,26.0205,4.14525,1.43404
0.406,49.921,48.5349,33.7311,4.93531,1.63393
0.4065,78.5721,77.3305,56.4789,5.67521,1.80945
0.407,-3.51252,-5.37126,1.80424,5.44436,1.61106
0.4075,4.6073,3.90084,11.0819,5.98892,1.48915
0.408,28.7568,27.4705,26.7081,6.37907,2.08602
0.4085,24.2542,23.875,20.7262,5.57876,2.02366
0.409,34.8646,34.1842,29.4025,5.36438,1.77005
0.4095,28.1875,27.4203,20.8494,4.66293,1.69163
0.41,27.6887,27.1165,20.17,4.22535,1.43058
0.4105,26.3275,24.9551,17.7328,4.00715,1.35212
0.411,24.6933,23.9457,18.4572,4.02385,1.24254
0.4115,29.5556,27.615,21.0351,4.38487,1.49932
0.412,27.5853,26.5378,21.1271,4.27125,1.3804
0.4125,32.786,31.3498,25.9026,4.40275,1.48448
0.413,35.7318,33.9964,29.0252,4.19962,1.41037
0.4135,36.1185,34.5804,30.1792,3.9628,1.27584
0.414,47.5589,45.9008,45.5212,3.59932,1.2978
0.4145,56.328,54.7167,55.9893,3.04991,1.25142
0.415,19.6592,17.5508,-3.79992,3.52304,1.34514
0.4155,16.2457,14.1133,-4.69823,2.42945,1.13618
0.416,34.4458,32.4138,24.0557,2.69131,1.3872
0.4165,31.5298,29.1155,22.3358,3.54955,1.33126
0.417,30.2427,28.6152,22.8314,4.05702,1.31183
0.4175,33.3531,31.507,27.3154,4.09539,1.37198
0.418,36.5892,34.8022,30.8157,3.99275,1.46499
0.4185,31.9147,30.6948,24.1448,3.83012,1.34923
0.419,28.9991,27.0342,18.4925,3.7805,1.51569
0.4195,28.3021,26.5387,19.4906,3.52587,1.35352
0.42,33.5781,32.0375,25.4439,3.64646,1.30031
0.4205,39.657,37.7168,32.6904,4.10884,1.40606
0.421,58.4807,56.5901,53.1981,4.63798,1.39531
0.4215,31.6877,30.6005,56.8185,5.06955,1.30936
0.422,32.9619,32.4284,73.312,7.60902,1.39761
0.4225,71.8577,71.5208,179.975,11.152,1.35934
0.423,28.8653,28.0055,98.584,28.6815,1.2362
0.4235,-14.0879,-15.9193,-38.4697,24.3848,0.842531
0.424,8.61528,6.22151,-29.9748,8.58481,1.01571
0.4245,10.5968,8.95166,-24.0384,0.489157,1.36445
0.425,19.7967,17.3057,1.47361,-1.78863,1.7464
0.4255,19.2805,17.7134,-8.03618,-2.23564,1.76944
0.426,23.3493,21.1111,3.37616,-2.20674,1.79955
0.4265,21.2675,19.8336,6.89728,-2.36081,1.51423
0.427,20.8244,19.399,4.29163,-1.42079,1.46853
0.4275,23.2078,22.1501,13.9929,-1.51736,1.25886
0.428,22.9828,21.5946,11.4554,-1.19439,1.20942
0.4285,20.3172,19.6838,10.8963,-0.868343,1.11483
0.429,24.8845,22.7968,12.7486,-0.133087,1.45041
0.4295,23.906,22.0418,12.897,-0.0409071,1.27233
0.43,23.4074,21.6316,13.1491,0.203027,1.25173
0.4305,24.2822,22.4087,13.477,0.460453,1.26784
0.431,22.6944,21.4399,13.1614,0.529629,1.14683
0.4315,24.4189,22.6772,13.5532,0.713673,1.17216
0.432,26.0901,24.2406,14.1977,0.973837,1.27594
0.4325,23.9943,22.6543,13.5633,0.873456,1.07267
0.433,23.8991,22.4088,13.4823,0.929742,1.02895
0.4335,24.5844,23.0575,13.8225,1.16517,1.13959
0.434,25.1933,22.6976,13.1425,1.1645,1.08238
0.4345,23.3675,21.7509,12.5509,1.1244,0.948297
0.435,20.9616,19.4947,10.4774,1.17113,0.93545
0.4355,25.2229,22.4241,11.6009,1.49079,1.20113
0.436,21.4831,19.8678,10.8019,1.3425,1.03892
0.4365,23.1578,21.2516,11.1699,1.50064,1.14413
0.437,21.905,20.0478,10.9677,1.47932,1.10157
0.4375,21.5206,19.7599,10.7865,1.46996,1.05502
0.438,19.3734,18.2761,10.1813,1.47731,1.02462
0.4385,21.75,19.6529,10.7046,1.54322,1.07668
0.439,18.0464,16.8577,9.80603,1.38351,0.927155
0.4395,20.4618,18.4097,10.6836,1.60485,1.12953
0.44,18.3701,16.9029,9.93398,1.47133,1.01115
0.4405,18.968,17.5223,10.1023,1.59248,1.13122
0.441,19.0845,17.1275,9.89065,1.41705,0.998607
0.4415,17.9078,16.7384,9.8156,1.39908,1.01472
0.442,16.3948,15.4461,9.30711,1.27761,0.917279
0.4425,18.5192,16.7417,9.74624,1.38555,1.02997
0.443,17.3968,16.1339,9.53254,1.26951,0.945197
0.4435,16.9002,15.5949,9.28995,1.25593,0.957233
0.444,17.584,16.3554,9.58156,1.26668,0.99897
0.4445,17.2394,15.9826,9.29066,1.12741,0.884846
0.445,17.5715,16.269,9.41565,1.20075,0.953944
0.4455,16.5027,15.8315,9.16173,1.14155,0.908469
0.446,18.9588,17.0732,9.68386,1.23552,0.998137
0.4465,16.8881,15.8466,9.46578,1.15078,0.899624
0.447,17.4247,15.9238,9.29108,1.27476,0.995781
0.4475,18.3891,16.7278,9.69319,1.31468,1.02639
0.448,17.8638,16.2108,9.35941,1.22383,0.934729
0.4485,17.3343,16.1701,9.39096,1.23019,0.956869
0.449,16.6039,15.6767,9.12109,1.16013,0.892701
0.4495,17.5318,16.0019,9.04584,1.16487,0.928896
0.45,18.7387,17.1582,9.76109,1.31706,1.02461
0.4505,16.2221,15.1465,9.0079,1.19829,0.85093
0.451,19.2517,17.2108,10.2648,1.4143,1.00371
0.4515,16.2001,15.5122,12.3696,1.29594,0.837171
0.452,20.3325,18.312,15.1206,1.5382,1.03251
0.4525,14.4351,13.4572,1.51494,1.40262,0.888534
0.453,15.8876,14.6547,5.9066,1.33948,0.903991
0.4535,19.0263,17.0189,10.8596,1.22547,0.971253
0.454,14.5998,13.9113,7.75494,1.30525,0.852463
0.4545,21.8158,19.5276,12.7682,1.32284,1.03282
0.455,14.3075,13.3115,5.85976,0.994092,0.854442
0.4555,14.3429,13.3903,6.45486,0.954436,0.868912
0.456,17.6142,15.8428,8.61169,1.01321,0.947857
0.4565,17.9748,16.99,11.4109,0.97086,0.892891
0.457,16.3459,14.9844,8.22189,1.08817,0.955202
0.4575,14.4222,13.043,5.69391,1.04436,0.881022
0.458,15.2104,14.2142,7.88839,0.943465,0.845161
0.4585,18.4633,16.53,9.35731,1.06407,0.984688
0.459,15.6211,14.8388,8.89423,0.957636,0.8404
0.4595,16.878,15.2904,8.82659,1.07619,0.908567
0.46,16.4179,15.0957,8.40218,1.03347,0.876668
0.4605,16.3273,15.1355,8.64221,0.957356,0.836161
0.461,17.1686,15.4341,8.65852,0.970229,0.868436
0.4615,16.3869,15.4199,8.67511,0.93426,0.846262
0.462,16.6571,15.2209,8.61903,0.854459,0.791688
0.4625,17.3089,15.7622,8.11379,0.990674,0.939998
0.463,16.1215,14.7302,7.79387,0.88629,0.854916
0.4635,17.2163,16.1143,9.03685,0.932339,0.915785
0.464,16.9732,15.2572,7.92448,0.887741,0.907994
0.4645,16.4403,15.3448,8.23154,0.857547,0.885725
0.465,15.026,14.0152,7.36456,0.760497,0.807194
0.4655,16.6389,15.0626,8.12345,0.88433,0.907193
0.466,16.1983,14.9126,8.08967,0.831552,0.848855
0.4665,17.971,16.6936,9.62012,0.853313,0.845842
0.467,17.4222,15.7321,8.19515,0.983788,0.934481
0.4675,17.4554,16.3321,9.16687,0.884991,0.831185
0.468,19.3955,17.8627,10.4909,0.877991,0.833512
0.4685,14.7667,13.4444,6.43836,0.841353,0.851743
0.469,18.2953,16.5101,8.74263,0.954605,0.90903
0.4695,13.172,12.0925,5.27827,0.811258,0.824198
0.47,15.5775,14.3615,6.93009,0.859653,0.849919
0.4705,13.8115,12.8278,5.73559,0.780015,0.816508
0.471,15.762,14.448,6.71574,0.83967,0.889533
0.4715,15.0129,13.6515,6.59307,0.752524,0.828324
0.472,14.8249,13.4575,6.16469,0.832844,0.886282
0.4725,14.5979,13.4158,6.51782,0.953868,0.853798
0.473,15.6319,14.0151,6.86914,0.981765,0.850465
0.4735,15.6479,14.216,7.07929,0.936098,0.842557
0.474,16.1714,14.7139,7.36217,0.941753,0.878907
0.4745,14.5413,13.7835,7.57342,0.748063,0.780565
0.475,14.9295,13.9363,7.00441,0.614459,0.883988
0.4755,16.9307,15.1292,7.36955,0.76331,0.929493
0.476,14.3009,13.4117,6.59346,0.650003,0.810549
0.4765,15.7958,14.3638,6.95399,0.693378,0.846706
0.477,16.9829,15.4468,7.66565,0.730813,0.888205
0.4775,16.3997,15.3375,8.00661,0.623886,0.795337
0.478,15.3535,13.7736,6.38954,0.636825,0.812091
0.4785,15.4366,14.2027,6.70348,0.737042,0.888015
0.479,15.0275,13.4701,6.16918,0.67142,0.823918
0.4795,13.5692,12.7264,6.09826,0.63449,0.786312
0.48,15.3331,13.7797,6.62082,0.735666,0.870244
0.4805,15.6678,14.3642,6.99613,0.751488,0.892539
0.481,16.3963,14.7396,7.19201,0.75757,0.911211
0.4815,13.5194,12.4691,5.78866,0.585896,0.792614
0.482,14.8318,13.8848,6.60065,0.708763,0.884458
0.4825,14.8274,13.3883,6.30807,0.69962,0.854568
0.483,13.9877,13.1207,6.1035,0.707857,0.827721
0.4835,15.4905,14.1181,6.93603,0.883324,0.872772
0.484,14.4097,13.2248,6.60202,0.795051,0.790435
0.4845,15.2037,14.0918,6.80148,0.899144,0.88244
0.485,14.2963,13.1093,6.26403,0.80038,0.807437
0.4855,15.6467,14.1316,6.95152,0.829412,0.876793
0.486,13.8267,12.9713,6.52254,0.653472,0.759392
0.4865,14.478,13.289,5.64025,0.784711,0.882231
